School ID,School Name,Network,Total,Bilingual N,Bilingual %,SpED N,SpED %,Economically Disadvantaged N,Economically Disadvantaged %
400133,YCCS-Innovations of Arts Integration HS,Charter,313.0,0.5,0.16,52.0,16.58,297.0,94.88
400134,YCCS-Jane Addams Alternative HS,Charter,213.0,16.0,7.54,25.0,11.81,198.0,92.9
400135,YCCS-Latino Youth Alternative HS,Charter,206.0,30.0,14.5,29.0,14.04,203.0,98.56
400136,YCCS-Olive Harvey Middle College HS,Charter,188.0,1.0,0.52,22.5,11.95,168.5,89.62
400137,Little Black Pearl Art and Design Academy,Options,169.0,0.0,0.0,32.0,18.71,156.0,92.04
400139,YCCS-Sullivan House Alternative HS,Charter,328.0,0.0,0.0,60.0,18.3,327.5,99.85
400141,YCCS-Truman Middle College HS,Charter,212.5,7.5,3.52,29.5,13.89,188.0,88.46
400142,YCCS-Virtual HS,Charter,155.5,2.0,1.37,24.0,15.61,139.5,89.94
400143,YCCS-West Town Academy Alternative HS,Charter,157.5,6.5,4.1,29.5,18.76,151.0,95.86
400144,YCCS-Westside Holistic Leadership Academy HS,Charter,178.5,2.5,1.39,40.5,22.83,175.0,98.09
400145,YCCS-Youth Connection Leadership Academy HS,Charter,250.0,0.0,0.0,48.0,19.2,244.0,97.6
400146,KIPP Charter Create,Charter,199.5,0.5,0.3,20.0,10.06,192.0,96.18
400147,Chicago Excel Academy,Contract,374.5,0.0,0.0,43.5,11.61,353.0,94.26
400148,Instituto Justice and Leadership Acad Charter HS,Charter,166.0,19.0,11.43,26.0,15.66,159.0,95.78
400149,UNO Soccer Academy High School,Charter,590.5,113.0,18.99,61.5,10.36,577.5,97.72
400150,YCCS-Chatham Academy HS,Charter,186.5,0.0,0.0,29.5,15.76,175.0,93.87
400151,Learn Charter 7 ES,Charter,234.0,0.5,0.25,16.5,6.74,209.5,89.16
400153,UNO Charter 15 ES,Charter,449.5,196.5,42.72,45.0,9.98,435.0,96.36
400156,Noble Street Charter  Crimson HS,Charter,184.0,0.0,0.0,28.5,15.86,167.0,91.5
400157,Noble Street Charter Orange HS,Charter,184.0,5.0,3.04,43.0,22.08,177.0,95.91
400159,Christopher Charter House ES,Charter,131.0,67.0,45.34,12.5,9.3,116.5,88.37
400161,Chicago Charter Collegiate HS,Charter,144.0,1.5,1.16,19.5,13.6,131.5,91.46
400162,Intrinsic Charter HS,Charter,316.5,16.5,5.44,50.0,15.78,274.5,86.16
400163,KIPP Charter Bloom,Charter,124.5,0.0,0.0,16.0,12.62,115.0,91.32
400164,Instituto Charter Rudy Lozano - RLLAM,Charter,78.5,6.5,8.31,9.0,11.4,75.5,96.18
400165,LEARN Charter - Middle School Campus,Charter,242.0,0.0,0.0,41.0,16.73,231.5,96.3
400167,Horizon Science Academy-Southwest Chicago Charter,Charter,445.0,82.0,18.43,55.0,12.36,369.0,82.92
400168,Great Lakes Academy Charter School,Charter,125.0,4.0,3.2,7.0,5.6,115.0,92.0
400169,Noble-ITW David Speer Academy Campus,Charter,286.0,41.0,14.34,30.0,10.49,273.0,95.45
400170,Noble Charter School - The Noble Academy Campus,Charter,194.0,9.0,4.64,27.0,13.92,165.0,85.05
400171,Foundations College Prep Charter School,Charter,112.0,0.0,0.0,19.0,16.96,106.0,94.64
